IssuerId,IssuerId2,BusinessDate,StateCode,SourceName,NetworkName,NetworkURL,custnum,MarketCoverage,DentalOnlyPlan
82120,82120,02-10-2019,TN,HIOS,Nashville PPOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=811,13,,
82120,82120,02-10-2019,TN,HIOS,HumanaDental PPO/Traditional Preferred,https://www.humana.com/finder/search?customerID=1085&pfpkey=317,14,,
90303,90303,02-10-2019,TN,HIOS,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,15,,
90303,90303,02-10-2019,TN,HIOS,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,16,,
90402,90402,02-10-2019,TN,HIOS,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,17,,
97957,97957,02-10-2019,TN,HIOS,Ameritas PPO Dental Network,www.standard.com,18,,
99248,99248,02-10-2019,TN,HIOS,Tennessee LocalPlus Network,http://www.cigna.com/ifp-providers,19,,
99248,99248,02-10-2019,TN,HIOS,Tennessee Dental Network,http://www.cigna.com/ifp-providers,20,,
12350,12350,02-10-2019,TX,HIOS,Connection Dental and Stratose,www.PPOUSA.com; http://providernow.coalitionamerica.com/,21,,
12846,12846,02-10-2019,TX,HIOS,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,22,,
19312,19312,02-10-2019,TX,HIOS,Premier Access Dental,www.premierlife.com/providersearch,13,,
22012,22012,02-10-2019,TX,HIOS,Careington Maximum Care Network,www.careington.com/co/maxcare,13,,
23749,23749,02-10-2019,TX,HIOS,Dentegra Dental PPO,http://www.dentegra.com/find-a-dentist,13,,
23891,23891,02-10-2019,TX,HIOS,DeltaCare USA DHMO,http://www.deltadentalins.com/find-a-dentist/,13,,
24349,24349,02-10-2019,TX,HIOS,Delta Dental PPO,http://www.deltadentalins.com/find-a-dentist/,13,,
26250,26250,02-10-2019,TX,HIOS,Managed DentalGuard,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,,
26539,26539,02-10-2019,TX,HIOS,FirstCare Select,https://firstcare.vitalschoice.com/?ci=FIRSTCARESELECT,14,,
27248,27248,02-10-2019,TX,HIOS,Community Health Insurance Marketplace,http://providersearch.communitycares.com/HIM/English/Default.aspx,13,,
28020,28020,02-10-2019,TX,HIOS,Network Savings 1,assuranthealth.com/networksavings1,13,,
28020,28020,02-10-2019,TX,HIOS,Network Savings 3,assuranthealth.com/networksavings3,14,,
28020,28020,02-10-2019,TX,HIOS,Network Savings 7,assuranthealth.com/networksavings7,13,,
29817,29817,02-10-2019,TX,HIOS,Indemnity,indemnity.com,14,,
32673,32673,02-10-2019,TX,HIOS,HMO Premier,https://www.humana.com/finder/search?customerId=1059&pfpkey=347,13,,
32673,32673,02-10-2019,TX,HIOS,Austin HMOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=636,14,,
32673,32673,02-10-2019,TX,HIOS,Houston HMOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=732,15,,
32673,32673,02-10-2019,TX,HIOS,Waco HMOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=759,16,,
32673,32673,02-10-2019,TX,HIOS,San Antonio HMOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=821,13,,
32673,32673,02-10-2019,TX,HIOS,Corpus Christi HMOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=928,13,,
32673,32673,02-10-2019,TX,HIOS,National POS - Open Access,http://pfp.humana.com/Pfp/PfpMain.aspx?cust=1059&pfpkey=319,13,,
33348,33348,02-10-2019,TX,HIOS,DenteMax Plus,http://www.alwayscarebenefits.com/comm/providers/TXDentalProviderDirectory.pdf,13,,
33602,33602,02-10-2019,TX,HIOS,Blue Choice PPO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=TX1&residencestate=TX&product=PPO&entryPt=MKT,14,,
33602,33602,02-10-2019,TX,HIOS,Blue Advantage HMO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=TX1&residencestate=TX&product=BAV&entryPt=MKT,13,,
33602,33602,02-10-2019,TX,HIOS,BlueCare Dental PPO,http://www.bcbstx.com/onlinedirectory/dental.htm,14,,
40540,40540,02-10-2019,TX,HIOS,Renaissance Dental,http://www.renaissancedental.com/Find-a-Dentist,15,,
40540,40540,02-10-2019,TX,HIOS,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,13,,
40788,40788,02-10-2019,TX,HIOS,SWHP HMO Provider Network,http://scottwhite.prismisp.com/,13,,
45786,45786,02-10-2019,TX,HIOS,Molina,https://providersearch.molinahealthcare.com/Provider/ProviderSearch?RedirectFrom=MolinaStaticWeb&State=tx&Coverage=MMP,13,,
46224,46224,02-10-2019,TX,HIOS,Community First Health Plans Marketplace Network,http://www.cfhp.com/FindaPhysician/HIE_Search.aspx,14,,
47665,47665,02-10-2019,TX,HIOS,CONNECTIONDental,http://www.bestlife.com/exchange/provider.html,15,,
47665,47665,02-10-2019,TX,HIOS,DenteMax,http://www.bestlife.com/exchange/provider.html,16,,
48364,48364,02-10-2019,TX,HIOS,Family Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_TX&planType=DUAL&custNum=0383217&networkID=2,17,,
48364,48364,02-10-2019,TX,HIOS,Family Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_TX&planType=DUAL&custNum=0383217&networkID=2,18,,
53108,53108,02-10-2019,TX,HIOS,Ameritas PPO Dental Network,www.ameritasgroup.com,19,,
55409,55409,02-10-2019,TX,HIOS,Texas LocalPlus Network,http://www.cigna.com/ifp-providers,20,,
55409,55409,02-10-2019,TX,HIOS,Texas Dental Network,http://www.cigna.com/ifp-providers,21,,
58609,58609,02-10-2019,TX,HIOS,DentaQuest USA Insurance Company Inc.,www.dentaquest.com,22,,
59246,59246,02-10-2019,TX,HIOS,Platinum,http://www.dentalselect.com/provider-directory/,13,,
61315,61315,02-10-2019,TX,HIOS,DenteMax,www.truassure.com/dentist-search,14,,
63141,63141,02-10-2019,TX,HIOS,Rio Grande - Hidalgo EPOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=730,13,,
63141,63141,02-10-2019,TX,HIOS,HumanaDental PPO/Traditional Preferred,https://www.humana.com/finder/search?customerID=1085&pfpkey=317,13,,
63141,63141,02-10-2019,TX,HIOS,Humana ChoiceCare Network PPO,https://www.humana.com/finder/search?customerId=1059&pfpkey=124,13,,
63509,63509,02-10-2019,TX,HIOS,Allegian Health Plans,http://www.allegianchoice.com/ProviderDirectory,13,,
69758,69758,02-10-2019,TX,HIOS,Ameritas PPO Dental Network,www.reliancestandard.com,14,,
71837,71837,02-10-2019,TX,HIOS,Sendero Health Plans IdealCare,http://www.senderohealth.com/en/idealcarenetwork,13,,
72166,72166,02-10-2019,TX,HIOS,Lincoln DentalConnect?,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,13,,
85947,85947,02-10-2019,TX,HIOS,Choice,http://shoptx.welcometouhc.com/find-a-doctor,13,,
85947,85947,02-10-2019,TX,HIOS,Compass,http://xtx.welcometouhc.com/find-a-doctor,14,,
86889,86889,02-10-2019,TX,HIOS,United of Omaha Network,www.mutualofomaha.com/dental,13,,
87226,87226,02-10-2019,TX,HIOS,Superior Health Plan,http://ambetter.superiorhealthplan.com/findadoc,13,,
90453,90453,02-10-2019,TX,HIOS,Principal Plan Dental,http://c3.go2dental.com/member/dental_search/provsel.cgi,13,,
91716,91716,02-10-2019,TX,HIOS,OAMC_Texas,http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors,13,,
91716,91716,02-10-2019,TX,HIOS,OAMC_ TX_Austin Community Plan,http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors,14,,
91716,91716,02-10-2019,TX,HIOS,OAMC_ TX_San Antonio Community Plan,http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors,13,,
91716,91716,02-10-2019,TX,HIOS,OAMC_TX_Memorial Herman,http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors,13,,
91716,91716,02-10-2019,TX,HIOS,OAMC_TX_Costco_Off Exchange,http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors,13,,
92388,92388,02-10-2019,TX,HIOS,Family Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_TX&planType=DUAL&custNum=0383217&networkID=2,13,,
92388,92388,02-10-2019,TX,HIOS,Family Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_TX&planType=DUAL&custNum=0383217&networkID=2,13,,
95819,95819,02-10-2019,TX,HIOS,Assurant Dental Network,http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_,14,,
97937,97937,02-10-2019,TX,HIOS,Advantage Plus,https://www.unitedconcordia.com/find-a-dentist/,15,,
98899,98899,02-10-2019,TX,HIOS,Ameritas PPO Dental Network,www.standard.com,16,,
11503,11503,02-10-2019,WI,HIOS,Connection Dental and Stratose,www.PPOUSA.com; http://providernow.coalitionamerica.com/,13,,
16837,16837,02-10-2019,WI,HIOS,Dentegra Dental PPO,http://www.dentegra.com/find-a-dentist,14,,
31248,31248,02-10-2019,WI,HIOS,DenteMax,www.truassure.com/dentist-search,13,,
32754,32754,02-10-2019,WI,HIOS,Managed Health Services,http://ambetter.mhswi.com/findadoc,13,,
34210,34210,02-10-2019,WI,HIOS,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,14,,
34210,34210,02-10-2019,WI,HIOS,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,13,,
35334,35334,02-10-2019,WI,HIOS,PPO,http://www.mercycarehealthplans.com/n-providerdirectory/mchp_provider1.asp?_from=member,14,,
37833,37833,02-10-2019,WI,HIOS,Unity Prime,http://www.unityhealth.com/UnityPrime,15,,
37833,37833,02-10-2019,WI,HIOS,Unity Elite,http://unityhealth.com/UnityElite,16,,
37833,37833,02-10-2019,WI,HIOS,Beloit One,http://www.unityhealth.com/BeloitOne,17,,
38152,38152,02-10-2019,WI,HIOS,Lincoln DentalConnect?,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,18,,
38166,38166,02-10-2019,WI,HIOS,SHP Broad Network,http://www.securityhealth.org/find-a-doctor,19,,
38166,38166,02-10-2019,WI,HIOS,SHP Narrow Network,http://www.securityhealth.org/find-a-doctor,20,,
38345,38345,02-10-2019,WI,HIOS,Dean Health Plan HMO Network,http://www.deancare.com/find-a-doc/marketplace-hmo-plan-providers/,21,,
38345,38345,02-10-2019,WI,HIOS,Dean Health Plan Focus Network,http://www.deancare.com/find-a-doc/marketplace-epo-plan-providers/,22,,
38345,38345,02-10-2019,WI,HIOS,Prevea360 Health Plan Network,http://www.prevea360.com/About-Prevea360-Health-Plan/Marketplace-HMO-Plan-Providers.aspx,23,,
39924,39924,02-10-2019,WI,HIOS,Compass,http://xwi.welcometouhc.com/find-a-doctor,13,,
39924,39924,02-10-2019,WI,HIOS,Navigate,http://shopwi.welcometouhc.com/find-a-doctor,13,,
41436,41436,02-10-2019,WI,HIOS,Careington Maximum Care Network,www.careington.com/co/maxcare,13,,
47342,47342,02-10-2019,WI,HIOS,HTHP Provider Network,https://www.healthtradition.com/prospects/provider-search/,14,,
52697,52697,02-10-2019,WI,HIOS,Molina Healthcare of Wisconsin Inc.,https://providersearch.molinahealthcare.com/Provider/ProviderSearch?RedirectFrom=MolinaStaticWeb&State=wi&Coverage=MMP,13,,
57369,57369,02-10-2019,WI,HIOS,Principal Plan Dental,http://c3.go2dental.com/member/dental_search/provsel.cgi,13,,
57637,57637,02-10-2019,WI,HIOS,MIC Medica Choice Passport,www.medica.com/PassportProviders,13,,
57845,57845,02-10-2019,WI,HIOS,Medica Applause,www.medica.com/ApplauseProviders,14,,
58326,58326,02-10-2019,WI,HIOS,HMO,http://www.mercycarehealthplans.com/n-providerdirectory/mchp_provider1.asp?_from=member,13,,
58326,58326,02-10-2019,WI,HIOS,EPO,http://www.mercycarehealthplans.com/n-providerdirectory/mchp_provider1.asp?_from=member,13,,
58564,58564,02-10-2019,WI,HIOS,Mertier Plus,http://directory.pplusic.com,14,,
58564,58564,02-10-2019,WI,HIOS,Network Choice,http://directory.pplusic.com,13,,
58564,58564,02-10-2019,WI,HIOS,Dane Choice,http://directory.pplusic.com,13,,
58564,58564,02-10-2019,WI,HIOS,Dane Network Choice,http://directory.pplusic.com,13,,
62011,62011,02-10-2019,WI,HIOS,Ameritas PPO Dental Network,www.standard.com,13,,
66115,66115,02-10-2019,WI,HIOS,Ameritas PPO Dental Network,www.ameritasgroup.com,14,,
69380,69380,02-10-2019,WI,HIOS,DenteMax LLC,www.dentemax.com,15,,
69589,69589,02-10-2019,WI,HIOS,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,16,,
69883,69883,02-10-2019,WI,HIOS,Assurant Dental Network,http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_,13,,
77525,77525,02-10-2019,WI,HIOS,DenteMaxPlus,http://www.alwayscarebenefits.com/comm/providers/WIDentalProviderDirectory.pdf,13,,
79475,79475,02-10-2019,WI,HIOS,Blue Priority X - WI,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=VZE,14,,
79475,79475,02-10-2019,WI,HIOS,Blue Priority X - WI with Dental,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=VZE,13,,
79597,79597,02-10-2019,WI,HIOS,Delta Dental PPO Plus Premier,http://www.deltadentalcoversme.com/dentistsearch?entry=exchange2,13,,
79597,79597,02-10-2019,WI,HIOS,Delta Dental PPO Plus Premier,http://www.deltadentalwi.com/provider-search/dental/,13,,
81335,81335,02-10-2019,WI,HIOS,EHB Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_WI&planType=DPPO&networkID=2,14,,
81335,81335,02-10-2019,WI,HIOS,EHB Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_WI&planType=DPPO&networkID=2,13,,
81335,81335,02-10-2019,WI,HIOS,Family Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_WI&planType=DPPO&networkID=2,14,,
81335,81335,02-10-2019,WI,HIOS,Family Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_WI&planType=DPPO&networkID=2,15,,
84670,84670,02-10-2019,WI,HIOS,Arise Health Plan,http://www.wecareforwisconsin.com/visitors/find_a_doctor/agree,13,,
85005,85005,02-10-2019,WI,HIOS,Momentum Commercial Group Network,www.momentumplans.com/providersearch,13,,
86572,86572,02-10-2019,WI,HIOS,Ameritas PPO Dental Network,www.reliancestandard.com,14,,
87416,87416,02-10-2019,WI,HIOS,Empower -Trilogy Health Network,https://portal.commongroundhealthcare.org/Router.jsp?component=Main&source=Logon&action=ProviderDirectory&NetworkNo=EMPOWER,13,,
87416,87416,02-10-2019,WI,HIOS,Envision - Aurora Health Care,https://portal.commongroundhealthcare.org/Router.jsp?component=Main&source=Logon&action=ProviderDirectory&NetworkNo=ENVISION,14,,
90028,90028,02-10-2019,WI,HIOS,Dental Prime,http://www.geoaccess.com/awp/Dental/PO/begin.asp?Gateway=False&st=DV&Company=Anthem-BCBS&netcode=DVP,13,,
91058,91058,02-10-2019,WI,HIOS,Gundersen Select SHOP,www.gundersenhealthplan.org/providersearch,13,,
91058,91058,02-10-2019,WI,HIOS,Gundersen Plus SHOP,www.gundersenhealthplan.org/providersearch,13,,
91058,91058,02-10-2019,WI,HIOS,GundersenOne Individual,www.gundersenhealthplan.org/providersearch,14,,
91604,91604,02-10-2019,WI,HIOS,HumanaDental PPO/Traditional Preferred,https://www.humana.com/finder/search?customerID=1085&pfpkey=317,13,,
94529,94529,02-10-2019,WI,HIOS,Group Health Cooperative of South Central Wisconsin HMO,https://www.ghcscw.com/SiteCollectionDocuments/GHC-SCW_HMO_Provider_Directory.pdf,13,,
94529,94529,02-10-2019,WI,HIOS,Group Health Cooperative of South Central Wisconsin Clinics HMO,https://www.ghcscw.com/SiteCollectionDocuments/GHC-SCW_Select_Provider_Directory.pdf,13,,
94529,94529,02-10-2019,WI,HIOS,Group Health Cooperative of South Central Wisconsin PPO,https://www.ghcscw.com/SiteCollectionDocuments/GHC-SCW_HMO_Provider_Directory.pdf,13,,
96723,96723,02-10-2019,WI,HIOS,Platinum(Maximum Care/Connection Dental),http://www.dentalselect.com/provider-directory/,13,,
11269,11269,02-10-2019,WY,HIOS,BlueSelect,http://provider.bcbswy.com,13,,
14609,14609,02-10-2019,WY,HIOS,Indemnity,indemnity.com,13,,
37378,37378,02-10-2019,WY,HIOS,Lincoln DentalConnect?,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,13,,
44450,44450,02-10-2019,WY,HIOS,Dentegra Dental PPO,http://www.dentegra.com/find-a-dentist,14,,
46998,46998,02-10-2019,WY,HIOS,Platinum(Maximum Care/Connection Dental),http://www.dentalselect.com/find-a-provider/find-a-provider-results/,15,,
47731,47731,02-10-2019,WY,HIOS,DenteMax,http://www.bestlife.com/exchange/provider.html,16,,
47731,47731,02-10-2019,WY,HIOS,CONNECTIONDental,http://www.bestlife.com/exchange/provider.html,13,,
48887,48887,02-10-2019,WY,HIOS,Connection Dental and Stratose,www.PPOUSA.com; http://providernow.coalitionamerica.com/,14,,
53189,53189,02-10-2019,WY,HIOS,WINhealth Partners Network,https://www.winhealthplans.com/media/provider-directory.pdf,13,,
54763,54763,02-10-2019,WY,HIOS,Ameritas PPO Dental Network,www.ameritasgroup.com,13,,
76197,76197,02-10-2019,WY,HIOS,Ameritas PPO Dental Network,www.reliancestandard.com,13,,
80132,80132,02-10-2019,WY,HIOS,Renaissance Dental,http://www.renaissancedental.com/Find-a-Dentist,14,,
80132,80132,02-10-2019,WY,HIOS,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,13,,
83964,83964,02-10-2019,WY,HIOS,Delta Dental Premier, http://www.deltadental.com/DentistSearch/DentistSearchController.ccl?DView=DentistDentistSearch,13,,
90776,90776,02-10-2019,WY,HIOS,Ameritas PPO Dental Network,www.standard.com,13,,
38344,38344,02-10-2019,AK,OPM,HeritagePlus,https://healthsearch.eproviderdirectory.com/?PlanId=premera&ProductId=premeraak&BrandingId=premeraak&DirectoryType=provider&NetworkID=ALL&QSCorrected=Y234JU,13,,
75293,75293,02-10-2019,AR,OPM,True Blue PPO,https://secure.arkansasbluecross.com/providerdirectory/PhysicianSearch.aspx?PlanId=7&INbr1=915011000&INbr2=&Tier=0&coID=&PrvNet=True+Blue+PPO&lFrom=,13,,
76168,76168,02-10-2019,DE,OPM,Highmark DE PPO,https://provdir.highmarkbcbsde.com/,13,,
49046,49046,02-10-2019,GA,OPM,Pathway X with Dental,https://www.bcbsga.com/health-insurance/provider-directory/searchcriteria?alphaprefix=JRA,13,,
36096,36096,02-10-2019,IL,OPM,PPO (Participating Provider Options),https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=PPO&entryPt=MKT,13,,
79763,79763,02-10-2019,IL,OPM,LLH PPO 1,https://www.landoflincolnhealth.org/find-a-doctor/,13,,
17575,17575,02-10-2019,IN,OPM,Pathway X HMO/POS with Dental,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=XPH,13,,
18558,18558,02-10-2019,KS,OPM,BlueCAP,http://www.bcbsks.com/ProviderDirectory/index_xse.htm,13,,
97176,97176,02-10-2019,LA,OPM,Preferred Care PPO Vision Dental,http://www.bcbsla.com/FindCare/Pages/ppo-medical-vision-dental.aspx,14,,
48396,48396,02-10-2019,ME,OPM,Pathway X Enhanced,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=VBI,15,,
48396,48396,02-10-2019,ME,OPM,Pathway X,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=VBG,13,,
15560,15560,02-10-2019,MI,OPM,PPO Trust IBU,http://www.bcbsm.com/tools/find-a-doctor.html?network=blue-cross-premier-multi-state-ppo,13,,
41895,41895,02-10-2019,MI,OPM,CMI Preferred PPO,http://www.consumersmutual.org/provider-directory,14,,
32753,32753,02-10-2019,MO,OPM,Pathway X,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YCH,15,,
30751,30751,02-10-2019,MT,OPM,Blue Preferred PPO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=MT1&residencestate=MT&product=PPO&entryPt=MKT,16,,
99568,99568,02-10-2019,NE,SERFF,Careington Maximum Care Network,www.careington.com/co/maxcare,17,,
19304,19304,02-10-2019,NH,SERFF,NH CHO Network,https://www.maineoptions.org/Search-provider,18,,
21709,21709,02-10-2019,NH,SERFF,Ameritas PPO Dental Network,http://ameritas-dental.prismisp.com/,19,,
23090,23090,02-10-2019,NH,SERFF,DenteMax LLC,www.dentemax.com,13,,
24847,24847,02-10-2019,NH,SERFF,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,,
36773,36773,02-10-2019,NH,SERFF,Ameritas PPO Dental Network,www.reliancestandard.com,14,,
42260,42260,02-10-2019,NH,SERFF,Network Savings 1,assuranthealth.com/networksavings1,15,,
44500,44500,02-10-2019,NH,SERFF,EHB Basic Dental Plan (Low),https://www.metlife.com/dental,13,,
44500,44500,02-10-2019,NH,SERFF,EHB Enhanced Dental Plan (High),https://www.metlife.com/dental,14,,
44500,44500,02-10-2019,NH,SERFF,Family Basic Dental Plan (Low),https://www.metlife.com/dental,13,,
44500,44500,02-10-2019,NH,SERFF,Family Enhanced Dental Plan (High),https://www.metlife.com/dental,13,,
57601,57601,02-10-2019,NH,SERFF,Dental Complete,http://www.geoaccess.com/awp/Dental/PO/begin.asp?Gateway=False&st=DV&Company=Anthem-BCBS&netcode=DVC,13,,
